Symbol,Strategy,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,PnL%,ExitReason,HoldingMin
BCHUSDT,HullMA-Cross,short,2025-05-12T13:45:00.000Z,2025-05-12T15:15:00.000Z,404.95742000000007,413.45512131271295,-2.28,ATR Stop,90
BCHUSDT,HullMA-Cross,short,2025-05-12T18:45:00.000Z,2025-05-12T23:15:00.000Z,408.685555,398.369085,2.34,Hull Cross,270
BCHUSDT,HullMA-Cross,short,2025-05-13T07:00:00.000Z,2025-05-13T08:00:00.000Z,399.9999,404.85715317399183,-1.39,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-05-13T11:00:00.000Z,2025-05-13T16:00:00.000Z,406.993395,411.943925,1.04,Hull Cross,300
BCHUSDT,HullMA-Cross,long,2025-05-13T20:15:00.000Z,2025-05-13T20:30:00.000Z,412.876335,408.2242352575125,-1.31,ATR Stop,15
BCHUSDT,HullMA-Cross,long,2025-05-13T23:45:00.000Z,2025-05-14T02:00:00.000Z,408.073935,405.5920725544598,-0.79,ATR Stop,135
BCHUSDT,HullMA-Cross,short,2025-05-14T02:45:00.000Z,2025-05-14T04:15:00.000Z,404.9974,405.78443090111807,-0.37,ATR Stop,90
BCHUSDT,HullMA-Cross,short,2025-05-14T08:30:00.000Z,2025-05-14T10:30:00.000Z,405.48715500000003,406.05708108393065,-0.32,ATR Stop,120
BCHUSDT,HullMA-Cross,short,2025-05-14T17:00:00.000Z,2025-05-14T18:45:00.000Z,402.37871,404.99727603578566,-0.83,ATR Stop,105
BCHUSDT,HullMA-Cross,short,2025-05-14T20:45:00.000Z,2025-05-14T23:15:00.000Z,399.26027,398.90935499999995,-0.09,Hull Cross,150
BCHUSDT,HullMA-Cross,short,2025-05-15T00:15:00.000Z,2025-05-15T02:45:00.000Z,394.66257,394.3662291790207,-0.10,ATR Stop,150
BCHUSDT,HullMA-Cross,short,2025-05-15T06:15:00.000Z,2025-05-15T07:15:00.000Z,390.874465,391.70575499999995,-0.39,Hull Cross,60
BCHUSDT,HullMA-Cross,short,2025-05-15T09:00:00.000Z,2025-05-15T10:00:00.000Z,385.98691,390.2188122756215,-1.28,ATR Stop,60
BCHUSDT,HullMA-Cross,short,2025-05-15T13:45:00.000Z,2025-05-15T14:45:00.000Z,392.38371,397.0015117074257,-1.36,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-05-15T16:45:00.000Z,2025-05-15T17:45:00.000Z,396.11796,390.9211248570351,-1.49,ATR Stop,60
BCHUSDT,HullMA-Cross,long,2025-05-15T18:45:00.000Z,2025-05-15T22:45:00.000Z,397.09844999999996,399.62009,0.46,Hull Cross,240
BCHUSDT,HullMA-Cross,long,2025-05-16T02:30:00.000Z,2025-05-16T03:00:00.000Z,400.09995,396.1073345750261,-1.18,ATR Stop,30
BCHUSDT,HullMA-Cross,long,2025-05-16T05:45:00.000Z,2025-05-16T08:00:00.000Z,399.709755,396.2062216140898,-1.06,ATR Stop,135
BCHUSDT,HullMA-Cross,short,2025-05-16T08:30:00.000Z,2025-05-16T09:30:00.000Z,398.97041500000006,399.269315378884,-0.25,ATR Stop,60
BCHUSDT,HullMA-Cross,short,2025-05-16T13:30:00.000Z,2025-05-16T15:30:00.000Z,399.50015,399.5900249772525,-0.20,ATR Stop,120
BCHUSDT,HullMA-Cross,short,2025-05-17T01:30:00.000Z,2025-05-17T04:30:00.000Z,397.191305,397.0020991103978,-0.13,ATR Stop,180
BCHUSDT,HullMA-Cross,short,2025-05-17T08:00:00.000Z,2025-05-17T10:45:00.000Z,392.273765,389.27453999999994,0.58,Hull Cross,165
BCHUSDT,HullMA-Cross,short,2025-05-17T11:30:00.000Z,2025-05-17T12:00:00.000Z,388.015895,392.20450253853284,-1.26,ATR Stop,30
BCHUSDT,HullMA-Cross,short,2025-05-17T17:30:00.000Z,2025-05-17T19:15:00.000Z,389.24528000000004,393.83802749677403,-1.36,ATR Stop,105
BCHUSDT,HullMA-Cross,long,2025-05-18T08:45:00.000Z,2025-05-18T11:45:00.000Z,401.630715,402.93871920522025,0.15,ATR Stop,180
